"","ahp","alcoa","amerb","arco","coke","comme","dow","dupont","espey","exxon","fisch","ford","ge","gm","gte","gulf","hp","ibm","inger","iroqu","jnj","kimbc","kinar","kodak","luken","meico","merck","mmm","mobil","morris","pandg","pills","schlum","sears","sherw","tex"
"1974-09-19",1.052,1.08133,1.01327,1.04777,1.04074,1,1.04698,1.02754,1,1.02657,1.032,1.01911,1.05654,1.0127,1.02778,1.02685,1.02539,1.02402,1.04641,0.97143,1.05363,1.00505,1.07692,1.03248,1.04575,1.07692,1.04911,1.04717,1.01773,1.01529,1.03393,0.98675,1.0372,1.07658,1.04484,1.03933
"1974-09-20",0.9924,0.99721,0.98253,0.98936,0.98221,1.02128,1,0.98351,1,0.96488,1.02326,1,1.01672,1.00313,1,0.99346,0.9981,1.00587,0.99798,1.02941,1.02695,1.0402,1,0.99503,1,0.92857,0.98085,1,0.97909,0.98795,1.00313,0.97987,1.00574,1.01674,0.97425,0.96757
"1974-09-23",1.00383,0.97207,1.01778,0.99693,0.91304,1.02292,0.99573,0.99371,0.96552,0.97318,0.97727,0.99063,0.95724,0.99063,1.01351,1.01316,1.01527,0.98688,0.9798,1.02857,0.97376,0.95652,0.85714,0.97837,0.9625,0.92308,0.96312,0.96622,0.99644,1.00305,0.99065,1.00685,1.00999,0.97737,0.98678,1
"1974-09-24",0.98092,0.98851,0.9869,0.99384,0.95238,1.07216,1.00086,0.99156,1,0.97638,0.97674,0.99054,0.96907,0.96215,0.98667,1,0.9718,0.98523,0.96907,1.00667,0.96856,0.97475,1,0.9881,0.98701,1.08333,0.97072,0.97436,0.97857,0.98176,0.98899,1.0068,0.9774,0.95368,0.98661,0.98324
"1974-09-25",0.99611,1,1.00885,0.97209,0.97083,1.03846,0.98276,0.99149,0.96429,0.99194,0.99206,0.96497,0.94681,0.98361,1,1.02597,0.98453,0.98951,0.98298,1,1.02009,1,1,0.99656,0.98684,0.92308,1.00464,1,1.00365,0.97833,1,0.99324,0.99422,0.97351,1.02262,1
"1974-09-26",0.95703,0.96512,1.00877,0.99043,0.95923,1.00463,0.98026,0.9721,1.01852,0.97561,1,0.9835,0.98876,0.98333,0.99324,0.98101,0.97642,0.99394,0.9697,0.97222,0.98182,0.97927,1.16667,0.95682,0.99333,1.04167,0.99307,0.99043,0.97818,0.97785,0.99046,0.98639,0.96512,0.99093,0.96903,0.97727
"1974-09-27",0.93061,0.95783,0.99565,0.9839,0.89038,1,0.94407,0.9713,1,0.99375,0.944,0.98658,0.97727,0.97966,0.98639,1,0.93964,0.98095,0.95536,0.94286,0.92747,0.99471,0.85714,0.95307,0.97315,0.96,0.94884,0.97585,0.98141,0.95793,0.939,0.95862,0.9488,0.97483,0.9863,1
"1974-09-30",0.95175,0.95597,1,0.9689,1.03015,0.95853,0.95735,0.98182,1,0.98532,0.94915,1.0034,0.96899,0.98616,1,0.98065,0.98715,0.98834,0.97897,0.9697,1.00499,0.92553,1,0.99621,0.97931,1,0.98529,0.9703,0.98864,0.97297,0.99829,0.98201,0.98571,0.96948,0.93056,0.98837
"1974-10-01",1.02304,1,1.00873,1.02027,1.02927,0.93269,1.0297,0.97222,1,0.99362,1.01786,1.01017,1.056,1.00351,1.0069,1,1.02386,1.00786,0.97375,1,1.02483,0.94253,1.16667,0.9962,0.94366,1.08333,0.99502,0.97959,0.99617,0.98611,0.9589,1.00733,0.9839,0.97821,1.03483,0.98235
"1974-10-02",0.9955,1,1.01299,1.01159,0.93365,0.98969,0.97596,0.96071,1,0.9636,1.03509,1,1.03788,1,1.03425,1,0.99153,0.99532,1.0049,1,1.01939,0.9939,1,0.99046,0.99254,0.92308,1.0025,1.01302,1,1.00352,0.99643,0.98909,1.01146,0.98762,1.00962,0.98802
"1974-10-03",0.97285,0.97039,0.99573,0.97545,0.9467,0.99479,1.00246,0.97026,1.01818,0.97556,1.01695,0.95973,0.97445,0.98951,0.98675,0.99342,0.98504,0.98903,1,1,0.97306,0.96933,1,0.96532,0.96241,0.91667,0.99501,0.97686,0.99231,0.98596,0.97849,0.97059,0.98382,0.97243,1,0.97576
"1974-10-04",1.01395,0.99661,1,1.02685,0.99196,1.06806,1.01229,0.96807,0.96429,1.01595,1.00833,0.98252,0.98502,0.99293,1.02013,0.98675,1.00651,0.99049,1,1,0.99023,1,1,0.97006,1.03125,1,1.02256,0.99737,1.01163,1.02491,1.00733,1.01515,1.01809,0.93041,0.99524,1.06832
"1974-10-07",1.04128,1.02721,1.04721,1.03268,1.05946,1.15686,1.0534,1.0343,0.96296,1.06502,1.09917,1.02135,1.05323,1.00712,1.07237,1,1.04957,1.0504,1.05366,1.03125,1.04112,1.05063,0.85714,1.04938,1.06818,1,1.04412,1.0343,1.05364,1.03125,1.02909,1.02985,1.00969,1.0277,1.00478,1.05814
"1974-10-08",1.00441,0.88411,1,0.98734,1.00765,1.00847,0.98157,0.99362,1,1.01895,1.11278,0.94077,0.97473,0.99293,1.01227,1.01342,0.95893,0.98705,1.03704,1,0.95419,0.93976,1,0.99608,1.00709,1.09091,0.98357,1.0102,1.01818,1.0303,0.9841,1,0.9584,0.97844,1.02857,0.97802
"1974-10-09",1.03947,1.07865,1.02459,1.05609,1.09114,1.0084,1.03052,1.04236,1.03846,1.05785,1.08108,1.02593,1.07778,1.0427,1.0303,1.04636,1.0621,1.06173,1.02679,1.0303,1.06457,1.10256,1,1.09843,1.01408,0.91667,1.05728,1.05556,1.05,1.0915,1,1.00725,1.0601,1.05234,1.00926,1.03371
"1974-10-10",1.05063,0.98611,1.052,1.03338,1.058,1.08333,1.04556,1.03202,0.96296,1.00195,1.1125,1.01444,1.03436,0.97952,1.02941,1.03797,1.04435,1.02398,1.1087,1.05882,1.03421,1.0814,1.33333,1.03763,1.03472,1.09091,1.03386,1.04067,0.9898,1.03892,1.04129,1.04317,1.05669,1.02094,1.03211,0.98913
"1974-10-11",1.10442,1.00704,1,1.01615,1.02193,0.98462,1.02832,1.03103,1.03846,1.01949,1.04494,1.02491,0.99336,1.00348,0.99429,1,1.06564,1.01065,1,1.11111,1.02556,1,1,1.02245,0.99329,1,1.0393,1.07586,1.00344,1.0317,1.07172,1.01034,1.02534,1.01026,1.01333,1.00549
"1974-10-14",1.01455,1.06294,1.01141,0.99277,1.05365,1.00781,1.05297,1.0463,1,1.00956,1.01075,1.02083,1.01338,1.03125,1.00575,1.0061,1.02355,1.00562,1.02745,1.1,1.03226,1.03763,0.9375,1.02703,1,1.08333,1.01891,1.00214,0.9863,1.03352,1.03074,0.99659,1.08866,1.05076,0.99561,1.00546
"1974-10-15",0.96774,0.94737,0.97368,0.98836,1.00815,0.91473,0.97384,0.96018,1,1,0.93617,0.98639,0.9637,1.00673,0.98286,0.98788,0.96991,0.99022,0.98473,1,0.98437,0.94819,0.93333,0.96546,1.00676,1,1.01443,0.96802,0.98264,0.94865,1.00942,0.98973,0.9733,0.99275,1.00881,0.98913
"1974-10-16",0.9963,0.97222,1.00386,0.99411,0.96566,0.99153,1,0.98618,0.98148,0.98295,0.97727,0.98621,0.97945,0.96656,0.97093,0.98773,0.9781,0.99929,0.97868,0.95455,0.98124,0.99454,1,0.87905,0.97987,1.03846,0.96341,1.01322,0.99647,0.96581,0.986,0.97578,1.00549,0.98783,0.99563,0.99451
"1974-10-17",1.00372,1.01071,0.99231,1.03111,0.9749,1.05128,1.05165,0.99299,0.98113,1.01541,1.00291,0.99301,1.0035,1.00346,1.02395,1.01242,0.98507,1.01623,1.00594,0.95238,1.00294,1.01099,1.14286,1.07171,1.00685,0.96296,0.98734,1.01739,1.02482,0.99115,1.01893,0.96454,1.04366,0.99754,1.0614,1.00552
"1974-10-18",1.0037,0.98233,1.00388,1.02011,0.99356,1,1.01965,0.94118,1,1.02087,1.04348,0.99648,1.01742,0.98276,1,1.01227,1.01136,1.02361,1.07087,1.05,1.03079,1.07609,0.9375,1.01085,1.03401,1,1.01282,0.99573,1.02768,0.95238,1.02322,0.98529,1.06667,0.99259,1.02479,1.02198
"1974-10-21",1.00738,1.03597,1.01931,1.01268,1.02808,1.01626,1.00963,1.055,1,1.01673,0.95556,0.95053,1.0411,0.98246,1.00585,1.00606,1.04869,1.04478,1.02574,0.95238,1.04125,1.0202,0.93333,1.0644,1.00658,1,1.06751,1.02575,1.02357,1.03125,1.03782,1,0.99265,1.00995,0.97581,1.03226
"1974-10-22",1.00733,0.99653,0.98106,0.99583,0.97689,1.02,0.95802,0.98104,1.03846,1.00731,0.97674,0.9777,0.97697,0.98571,1.01163,0.99398,1.025,0.97532,1.05556,1.05,1.00137,1.02475,0.92857,0.97815,1.01961,0.92308,1,0.99582,0.98355,1.02424,1.01458,1.02985,0.98025,0.97291,1.02479,0.99479
"1974-10-23",0.97091,0.97909,0.95367,0.96229,0.98495,0.96078,0.96414,1.00483,0.98148,0.96915,0.99405,0.95817,0.98316,0.96377,0.95977,1,0.9547,0.96937,0.96944,0.92857,0.95771,0.96618,1.03846,0.96048,0.97436,1,0.96443,0.97479,0.94314,0.95858,0.97701,0.97101,0.96725,0.95443,0.97177,0.94241
"1974-10-24",0.97378,0.97509,0.95547,0.99565,1,1.0102,1.02066,0.98558,0.98113,0.98502,1,0.99603,0.9726,0.99248,0.97006,0.98788,0.98175,0.99588,0.95972,1,0.99145,0.96,1.03704,1.00179,0.97368,1.04167,1.0041,0.99138,1,1.03086,0.98235,0.99254,1,0.98408,0.99585,1
"1974-10-25",0.99231,1.00365,0.99576,1.00729,1.0131,1.0101,1.01215,0.99268,1,1.0019,0.94611,0.98566,0.98239,1.00379,0.9321,1,0.99071,0.97793,0.99453,1.02564,1.00431,1.02604,1.07143,0.98571,0.94595,0.96,0.96531,0.98696,0.98936,1.00599,1.00299,1.02256,1.01563,0.97844,1.01667,1.01667
"1974-10-28",1.01938,1.00364,1,1.00434,1.00431,0.98,0.994,0.98894,1.01923,1,0.97468,0.97095,1.02151,0.96226,0.97351,1.00613,0.96623,1.01975,1.01101,0.975,1.01288,0.95431,1,0.99275,0.98571,1,1.01903,0.99119,1,1.01786,0.99701,1,1.00128,1.00551,0.98361,1.02186
"1974-10-29",1.06464,1.02536,1.02128,1.0317,1.06867,0.9949,1.04628,1.03354,0.9434,1.04175,1.03896,1.07692,1.04561,1.0902,1.01361,1.0122,0.98447,1.06086,1.02541,0.94872,1.0226,1.06383,0.93333,1.07847,1.07246,1.04167,1.07054,1.04444,1.04803,1.0614,1.06587,1.01324,1.04353,1.08493,1.02667,1.03743
"1974-10-30",1.04643,1.02827,1.04583,1.03911,1.04819,1.06667,1.02308,1.02404,1.04,1.01821,1.05,1.01984,1.01342,0.98201,1.01342,1.01205,1.01972,1.00652,1.03009,1.02703,0.99724,1,0.85714,1.01184,1.05405,0.96,1.03101,1.04255,1.01399,1.04683,1.0323,1,1.04417,1.07828,1,1.00412
"1974-10-31",0.99317,0.90722,1.03984,0.99462,0.96552,1,1.00376,1.00469,0.96154,0.98032,0.97024,1.00389,1.01325,0.98535,0.98675,1.0119,1.01547,0.97992,1.01375,1,0.96399,1.065,1,0.95819,1.04487,1.08333,0.99248,1.00612,0.98966,0.97368,0.94422,1.00368,1.0141,0.97424,0.99174,0.95789
"1974-11-01",0.99313,0.9697,1.01579,0.98784,0.99802,1,0.97378,1.01051,1,1.00547,1.00613,0.98837,1.01961,0.99257,1.00671,0.99412,1.0019,1.01256,0.99492,1.07895,1.00575,0.98122,1,1.00524,1.0184,0.96154,0.99242,0.97769,1.00348,0.98919,0.99712,0.99634,0.98841,1.00962,1.00833,1.00549
"1974-11-04",0.97924,0.99219,0.98462,0.99311,1.00199,0.99038,0.98654,0.99191,1,1.00799,0.96341,0.98039,0.98718,1.01873,1.01333,0.98225,0.96768,0.98956,0.97956,0.9878,0.98429,1.00478,1,0.99653,0.93855,0.96,0.97328,0.98548,0.97917,0.96721,1.00867,0.98897,0.99766,0.97381,1.0124,0.97268
"1974-11-05",1.0742,1.04724,1.01172,1.03745,1.04365,1.00971,1.02339,1.02914,0.96,1.01105,1.03797,1.02,1.03571,1.04044,1.01316,1.03614,1.0609,1.03364,1.00522,1.01235,1.04499,0.99048,1,1.04355,1.03922,0.91667,1.06471,1.02526,1,1.05085,1.03438,0.99628,1.02115,1.0489,1.00408,1.03371
"1974-11-06",0.99868,0.96992,1.01931,0.98262,0.9943,0.92308,1.00381,0.97169,1.04167,1.00546,1.0122,1.04314,0.96552,1.0106,1.00649,1.03488,0.9463,0.94703,1.01384,1,0.97083,1.02885,1.25,0.9783,0.95597,1,0.99816,0.98563,0.98227,1,0.97922,1.04478,0.97583,1.00699,1.02439,0.97283
"1974-11-07",1,0.95349,0.98485,1,0.99235,1.01042,1.01328,1.02098,0.96,0.99819,0.98795,1.04135,1.02273,0.9993,1.00645,1.00562,1.00391,1.01766,0.99317,1.02439,1.0186,1.00467,1,1.01024,1,1.09091,1.04059,1,0.97473,1.02419,1.0297,1.02857,1.01651,0.99306,1.0119,0.99441
"1974-11-08",0.95695,1.01902,0.98077,0.98912,0.93642,0.97938,1.00375,0.98744,1.04167,0.99819,0.98902,0.99639,0.98413,0.98208,1,1.02235,0.94152,1.01736,0.95533,0.9881,0.98315,0.99535,1,1.00507,1,1,1.01064,0.96875,1.00741,0.98163,1.00412,1.06944,0.98144,0.96503,0.98039,0.98876
"1974-11-11",1.01038,1.01613,1.01961,0.99725,0.97119,1,0.98694,0.99653,0.96,1,1.0125,0.98551,1.02258,0.99635,0.98718,1.07104,1.00414,0.99738,0.96763,1.01205,0.99429,0.99065,0.86667,1.01849,1,1,1.00702,0.98925,0.99265,1.00535,1.0041,1.03247,1.03191,1.00242,0.992,1.01136
"1974-11-12",0.96918,0.98413,1.00769,0.99034,0.9661,1,0.9603,0.95824,1,0.99455,0.98765,0.98162,0.96215,0.98535,0.99351,0.95918,0.97526,0.97368,0.95844,0.95238,0.98276,1,1.15385,0.97195,0.97368,1,0.9878,0.98696,0.99259,0.96809,0.97956,0.98428,0.97251,0.98554,0.95161,0.97753
"1974-11-13",1.0106,1.02016,0.98473,1.00279,1.01754,0.97895,0.99803,1.01453,1.04167,0.96344,0.975,0.99251,0.97049,1.03346,1,1,1.00634,0.99865,1.02153,0.975,0.99269,0.96698,0.93333,0.9983,0.98649,1.04167,0.9806,1.00441,0.99254,0.99725,0.98887,1.01597,0.97527,1.00733,1.05932,0.97701
"1974-11-14",0.96853,1.01976,0.98062,0.99306,0.98276,1,0.99408,1.00119,0.92,1.01328,1.01282,0.99245,1.01351,0.97122,1.01307,1.01064,0.97479,0.98579,1.01724,0.94872,1.02209,0.94146,0.92857,0.96939,1.02055,0.88,0.97842,1,1.01504,0.99725,0.98453,1.01258,0.99517,0.98544,1.004,1.03529
"1974-11-15",0.9639,0.96124,0.98419,0.9958,0.96491,1.09677,0.9881,0.98212,1.04348,0.97378,0.98101,0.95437,0.96,0.98519,0.94194,1,0.96336,0.9897,1.00942,1,0.98703,0.94301,1.23077,0.97895,1.10067,1,0.95588,0.96711,0.9963,0.96133,0.97,0.97205,0.99515,0.96798,0.93227,0.97727
"1974-11-18",0.97378,0.94355,0.95582,0.96629,0.88864,0.97059,0.96988,0.96723,1,0.96154,0.96774,0.96813,0.94444,0.95489,0.99726,0.96842,0.96421,0.96463,0.98881,1,0.9673,0.97802,0.9375,0.96416,1.01829,1,0.94615,0.96032,0.9777,0.97414,0.9676,0.97125,0.96829,0.9598,1.00855,0.96512
"1974-11-19",1,0.98291,0.97479,0.99855,1.02813,0.98485,0.98758,0.97365,1,0.974,0.98667,1.01235,1.00368,0.98425,0.98592,0.97717,1.00464,0.97484,0.98868,0.94595,1.00151,0.97191,1,0.99071,0.93413,1,0.98171,0.95962,0.94297,0.9882,0.95586,0.93421,1.01637,0.98925,0.99576,0.98795
"1974-11-20",1.00769,1,1.00862,0.99709,0.99254,1.01026,0.99581,0.98454,1.02083,0.97741,0.98649,0.99593,0.98901,1,0.97143,0.97753,1.00693,0.9941,0.98473,1.02857,1.00604,1.02312,0.93333,0.99437,1.02564,1.09091,1.00621,1,1.01613,1.02388,1.00318,0.97535,1.0062,0.98098,1.00851,0.9939
"1974-11-21",1.00763,1.02609,1.01282,1.01314,1,1.01523,1.01684,0.98138,0.97959,0.9895,0.9863,1.00408,1.01481,0.988,0.98529,1.01149,1.05963,1.0178,1.00388,1.05556,1.00601,0.99435,1,1.00189,1.03125,1,1.04321,1.04703,1.03175,1.04082,1.0254,1.00361,1.02463,1.01108,0.98734,1
"1974-11-22",1.01515,1.0339,1.0211,1.02305,1.02256,1.02,1.01035,0.97561,1,1.01062,1.00694,1.00813,1.0292,1,1.00746,1.03977,0.98701,0.99417,1.03089,0.97368,0.99851,1,0.85714,1.0226,1.07879,1,1.01775,1.00236,0.97308,1.01401,1.02167,0.98561,1.02163,1.00548,1.01282,1.0184
"1974-11-25",1.01493,0.97131,1,1.01972,1.01534,0.96078,0.96721,0.99306,1,1.0063,1.02069,0.9879,1.00355,0.97976,1.05926,1,1.00658,1.02053,1.01311,1,1.01644,1.01705,1,1.01473,1.01124,0.83333,1.02326,0.98821,1.01186,1.00276,1.00606,1.0073,0.99529,0.95913,1.0211,0.99398
"1974-11-26",1,1.00422,1.00413,1.01105,1.03415,1,0.97669,1.03497,1,1.00418,1.02703,1.01224,0.99293,1.00826,0.97902,1,1.01089,1.01724,1.00555,1,0.98971,1.05587,1,1.00022,1.02222,1,0.99811,1.01193,0.99219,1.00275,1.01205,1.01449,1.00946,1.04261,1.00413,1
"1974-11-27",1.03676,1.02101,1.01646,1.0082,1.01179,0.97959,1.00651,0.99459,1.02083,1.02287,1.05263,1.00806,1.03559,1.0041,0.98571,0.98907,1.00216,1.00706,1.00735,0.94595,1.00743,1.02646,1.16667,0.96691,1.00543,1,1.02467,0.98349,0.99606,1.00549,1,1.01071,1.02108,1.00817,1.03704,1.01212
"1974-11-29",1.01418,1.02469,0.98785,0.99729,1.00699,0.98958,0.99569,0.9837,1.02041,1.02033,0.98125,0.988,1.02062,0.99592,0.99275,0.97238,1.02366,0.99439,0.99453,0.97143,0.99115,1,0.92857,0.98289,1.02162,1,1.01481,1.01199,1.04348,0.99454,0.98512,1,0.9828,1.02162,1.01587,1.02994
"1974-12-02",0.96853,0.99598,1.0123,0.9837,0.94444,0.96842,0.93506,0.97928,0.98,0.98207,1,0.98785,0.98316,0.98361,1.0073,1,0.95798,0.96333,0.98349,0.94118,0.97619,0.97423,0.92308,0.95938,0.96296,1,0.96314,0.94313,0.98485,0.99451,0.98187,0.9894,0.99067,0.9709,1.00781,0.97674
"1974-12-03",0.96751,0.96371,0.99595,0.98895,0.9902,1.02174,1,0.98449,1,0.99797,0.98089,0.9918,0.97329,0.9875,1.00725,0.98864,0.99781,0.98463,0.95522,0.96875,0.98476,0.98413,1,0.99597,0.93407,1,0.97714,0.97236,0.99231,0.99171,0.99385,0.94643,0.99293,1.01362,1,0.99405
"1974-12-04",1.02985,0.90795,1.02846,0.9986,0.99752,0.97872,0.99306,1.01146,0.97959,1,0.98701,1.00826,1.00712,0.99578,0.97842,1.01149,0.98242,1.00967,1.01758,1,0.98916,0.98387,1,1.00607,1,0.9,1.01949,0.9845,0.99612,1.01114,1.01238,0.97736,1.0083,1.00538,0.98837,0.98802
"1974-12-05",0.99275,0.95853,0.98814,0.98042,0.97767,1.06522,0.95804,0.98159,1,0.98984,0.94737,1,0.9788,0.98729,0.98529,0.97727,0.98658,0.97938,0.96545,1,0.98748,0.98907,1,0.97183,0.98824,1,0.96367,0.96588,0.99222,0.97796,0.98318,1.00386,0.98118,0.95455,0.99608,0.99394
"1974-12-06",0.95985,1.01442,0.972,0.9786,0.95431,0.96939,0.9781,0.99567,1.04167,0.97947,1,0.9877,0.97112,1.00858,0.98507,0.97093,0.98413,0.98947,0.95626,1.06452,1.00158,1.01657,1,0.98758,0.96429,1.22222,0.96032,0.99457,0.99608,0.99718,0.97512,0.99231,0.96043,0.97199,1.00787,1
"1974-12-09",1.0076,0.99526,1.00823,1.01458,1.03457,0.95789,1.01493,1.00725,0.96,0.99581,1,1.0166,0.98885,1,0.99242,0.98204,1.02765,1.02432,1.0104,0.9697,1.00949,1.00652,1,1.03774,1,0.90909,1.04132,1.03825,1.01575,1.00452,1.02073,0.99225,1.02247,0.97983,1.01563,1.0061
"1974-12-10",1.03019,1.04762,1,1.01724,1.05656,1,1.07843,1.02302,0.97917,1.02526,1.04167,1.0449,1.03383,1.0383,1.0229,1.02439,1.00897,1.02077,1.03292,1,1.03448,1.08242,1,0.99394,1.06173,1.1,1.03571,1.02368,1.05039,1.0226,1.02344,1.00781,1.02198,1.03824,1,1.01818
"1974-12-11",1.00366,0.98636,1.00408,0.99153,0.96594,1.03297,0.97273,0.98734,1.02128,1.01232,0.99333,1.01953,0.98182,1.02459,0.97761,1.05357,1.00889,0.99855,0.99203,0.96875,1.00606,0.96447,1,0.99797,1,1,1.02682,1.0437,1.01845,1.03039,0.99847,1.00388,1.00239,1.01416,1.00769,1.0119
"1974-12-12",0.98905,1.00922,1.01626,0.97151,1.00252,1,0.99766,1.0114,1,0.99391,1.01342,1.01916,0.96667,1.024,1.0229,0.98305,0.99119,0.9869,1.01004,1,1.00301,0.97895,1.08333,0.98574,1.03488,1,0.98881,1.00493,1.02174,0.99464,0.98777,0.98842,1.02265,1.03352,1.01527,1.01765
"1974-12-13",1.00738,1.00457,1,0.99413,0.9799,0.97872,0.99297,0.99296,0.95833,1.02041,0.99338,0.99248,1.00766,0.99609,0.97761,0.99425,0.99111,0.98673,0.96421,0.93548,1.0015,1.02688,0.84615,0.97521,0.97753,1,1.00566,0.98284,0.99291,1.00809,0.99071,0.99219,1.00233,0.99189,1.03759,1.01156
"1974-12-16",0.98535,0.98182,0.996,1.01327,0.97179,1.00543,0.99764,0.98723,1,0.992,1.01333,1.01515,0.94297,0.99608,1,1,0.98655,0.98804,1.00619,1.06897,0.9955,1.00524,0.90909,0.98729,1,0.90909,0.98687,0.99501,0.99286,0.99465,0.97188,0.99213,0.98814,0.98638,0.99275,1
"1974-12-17",1.00372,1,1,1.02766,1.05541,1.00541,1.02364,1.01437,1.02174,1.02419,1.00658,1.00746,1.05242,1.05118,1.00763,1.01734,1.01364,1.03858,1.01844,1,1.00301,1.0625,1.1,1.02361,0.97701,0.9,1.01901,1.02256,1.0036,1.01882,1.03055,1.05556,1.02123,1.04144,1,1.00571
"1974-12-18",0.98519,1.03241,1.01205,1.00992,0.99,0.96774,1.01386,1.02266,1.02128,0.99213,1.01961,1.01111,1.01916,1,1,1.02273,1.02018,0.99053,1.01408,0.90323,1.01502,1,0.90909,1.0021,1.02941,1.11111,1,1.0098,1.01075,1.00792,0.99688,1,0.99769,1.02918,1.0219,0.98295
"1974-12-19",0.98496,0.99552,0.99206,0.98878,1.0202,1.01111,0.98861,1.01108,1,0.99603,1,1,1.00376,0.96629,1.00758,1.01667,0.98681,0.99412,1,1.07143,0.99408,0.98529,1,1.01674,1,1,0.99627,0.97573,0.97872,1.01047,1.00782,1.00752,0.98843,1.00258,1,0.96532
"1974-12-20",0.96565,1.03604,0.968,0.99291,0.97525,1.01099,0.98157,0.9863,1.04167,0.98406,1.01282,0.98535,0.96629,0.96899,1.01504,0.99454,0.99777,1.00296,0.9881,1.03333,0.97024,0.9403,1,0.99588,0.98286,1,0.99625,0.95522,0.99638,0.98446,0.99068,1.00746,1.00234,0.97686,1,0.99401
"1974-12-23",1,1.01304,0.97521,1.01143,1.01269,1.01304,0.99531,0.98889,0.96,0.9919,0.97468,0.98885,0.9845,0.96,0.99259,1.02198,1.00446,0.97788,0.99598,0.87097,0.97853,0.97354,1,0.98554,1.00581,0.8,1.00376,0.97135,0.96364,0.98947,0.99687,1,0.98715,0.99474,0.95357,0.96988
"1974-12-24",1.01186,1,1.01271,1.01554,1.00251,0.98913,1.02075,1.01685,1,1.01837,1.02597,1.01128,1.00787,1.01667,1,1.01613,1.03111,1.0098,1.01008,1.04593,0.99843,1.0163,1,1.02725,1.01734,1.25,1.01124,1.0134,1.04906,1.01596,1.00629,1.01481,1.00828,1.01587,1.02996,1.03106
"1974-12-26",1.03125,1.02146,1.00418,1.00695,1.02,1.00549,1.0093,1.00967,1,1.01603,1,1.01859,1.01953,1.03279,1.00746,1.04233,1.03879,0.98581,1.00399,1.07143,1.01256,1.03209,1.1,1.00204,1,1,0.97407,1.01058,1.00719,1.00262,1.00781,1.0292,1.00352,1.01302,1.01455,0.98795
"1974-12-27",1.00379,0.98739,1.0125,0.99448,1,1.00546,0.98618,0.99042,1,1,1.01266,0.9781,0.99234,0.97619,0.99259,1.00508,0.97718,0.98333,1.00994,0.93333,0.99845,1.02073,1.18182,0.99389,1.01136,1,0.97338,0.98429,1.01071,0.99478,0.98915,1.00355,0.98713,0.98972,1.00717,1.01829
"1974-12-30",0.99623,0.99149,1,1,1.00245,1.01087,0.98598,1.01381,1,0.99606,0.975,0.99254,0.98842,0.98374,1,1,1.01062,1.01233,1.01969,1,0.99689,1,1.07692,1,0.96629,0.9,0.99609,1,1.02473,0.99738,0.99843,1,1.00829,1.0026,1.01423,1
"1974-12-31",1.00758,1.02575,0.99588,1.00833,1.03667,0.97849,1.04265,1.00545,0.95833,1.02376,1.00641,1.00376,1.04297,1.01653,1.00746,1.0303,1.0105,1.02283,1.02703,1.10714,1.00779,1,1,1.03074,1.04651,1.11111,1.04118,0.98138,0.9931,1.01053,1.02355,1.01767,1.0141,1,0.99649,1
"1975-01-02",1.01504,1,1.04132,1.02617,1.03774,1,0.99545,1.03117,1,1.02515,0.98726,1.01498,1.01124,1.03659,1.04444,1.0049,1.01871,1.00521,1.00564,1.09677,1.02628,1.02538,0.92857,1.01392,1.01667,1,1.01318,0.9729,1.03472,1.02083,1.0092,1.00694,1.03129,1.04404,1.02113,1.06587
"1975-01-03",0.98519,1,1.01587,0.99597,1.025,1.07692,0.98858,0.99869,1.02174,1.01509,0.99355,1.01476,0.96667,1.0549,1.04965,0.98537,1.00612,0.99186,0.95701,0.91176,0.99398,1.02475,1,1.00784,1.04372,1,1.00558,0.98607,1,1.00765,0.98632,1.0069,0.99101,1.0397,1.02069,1.03371
"1975-01-06",0.98872,1.00418,1.03125,0.9973,1.0133,0.97959,1.02079,0.98947,1.02128,0.98513,1.02597,1.02545,1,1.04461,1,0.9901,0.96957,0.99478,0.98437,1.03226,0.99242,1.00483,1.07692,0.99805,0.98429,1,1,0.99153,0.99329,1.00759,1,1.0274,0.97166,0.98568,0.93919,1.02717
"1975-01-07",1,0.98333,1,0.99865,0.99781,1.01042,1,1.03191,1,1.00943,1.01266,0.98936,1.03065,1.00712,1.00676,1,0.99372,0.99475,0.98214,1,0.96794,0.97115,1,1.00975,0.99468,1,0.97967,1.00855,0.98311,0.9799,0.99538,0.98667,0.98016,0.99758,1.00719,1.00529
"1975-01-08",0.92015,0.98305,1,0.96888,0.94298,0.95876,0.98643,0.9768,1.02083,0.99439,1.00625,0.99642,1.00372,1.00353,1,0.975,0.97263,0.98492,0.99596,1.0625,0.98423,0.9901,1,0.97876,0.98396,1.1,0.98491,0.99718,0.97251,0.99231,0.98452,1.00676,0.95238,0.99272,0.99643,0.96842
"1975-01-09",0.99174,0.97414,1.00758,1.00838,1.07907,1.02151,1,1.03166,1,1.01128,1,1.05036,1.01111,1.04577,1.01342,1.02051,1.01948,1.03216,1.02231,0.97059,1,1.03,0.92857,1.03748,1,1.09091,0.98084,1.0085,1.00707,1.01292,1.00629,1.01007,1.0425,1.02445,1.02867,1.04348
